ts,tx_bytes,rx_bytes,np_cnp_sent,rp_cnp_handled,np_ecn_marked
1785562987,492350033667584,262865582261752,10622203,10618346,104105481
1785562989,492388183316112,262883416984396,10622203,10618346,104105481
1785562991,492426930469508,262900780448844,10622203,10618346,104105481
1785562993,492465523699564,262918125054276,10622203,10618346,104105481
1785562995,492503927254344,262935621507080,10622203,10618346,104105481
1785562997,492542577169296,262953000924764,10622203,10618346,104105481
1785562999,492581426729800,262970183219080,10622203,10618346,104105481
1785563001,492619628441748,262987514353272,10622203,10618346,104105481
1785563003,492656743022356,263004903957940,10622203,10618346,104105481
1785563005,492694577203756,263021883493760,10622203,10618346,104105481
1785563007,492732901141304,263038655537592,10622203,10618346,104105481
1785563009,492771342496396,263055476201728,10622203,10618346,104105481
1785563011,492810827196552,263071451031572,10622203,10618346,104105481
1785563013,492852733708396,263086043252472,10622203,10618346,104105481
1785563015,492892517415272,263101187735448,10622203,10618346,104105481
1785563017,492929840248088,263117434168548,10622203,10618346,104105481
1785563019,492966461965880,263133581019152,10622203,10618346,104105481
1785563021,493002937315184,263149335088912,10622203,10618346,104105481
1785563023,493040191665080,263164581832208,10622203,10618346,104105481
1785563025,493076474472160,263179827963976,10622203,10618346,104105481
1785563027,493113089193848,263194733640216,10622203,10618346,104105481
1785563029,493148149705572,263209479961500,10622203,10618346,104105481
1785563031,493183538924364,263223906228792,10622203,10618346,104105481
1785563033,493218703718584,263238381290256,10622203,10618346,104105481
1785563035,493252554253952,263252468775456,10622203,10618346,104105481
1785563037,493287174835520,263265574967104,10622203,10618346,104105481
1785563039,493322401104584,263278002975640,10622203,10618346,104105481
1785563041,493357183626036,263289738832568,10622203,10618346,104105481
1785563043,493389427861892,263301319839108,10622203,10618346,104105481
1785563045,493421911477608,263312522290912,10622203,10618346,104105481
1785563047,493454931845060,263324194252504,10622203,10618346,104105481
1785563049,493490079394892,263337654155928,10622203,10618346,104105481
1785563051,493523106487384,263350943612096,10622203,10618346,104105481
1785563053,493556656031460,263363482391208,10622203,10618346,104105481
1785563055,493589736390776,263376007276612,10622203,10618346,104105481
1785563057,493622127781676,263387945091900,10622203,10618346,104105481
1785563059,493655540559828,263399795191636,10622203,10618346,104105481
1785563061,493688820745560,263411840162828,10622203,10618346,104105481
1785563063,493720838490096,263421858248516,10622203,10618346,104105481
1785563065,493752937201772,263430067511252,10622203,10618346,104105481
1785563067,493781907642868,263436255059408,10622203,10618346,104105481
1785563069,493805245442436,263438898386948,10622203,10618346,104105481
1785563071,493829787317144,263441265162152,10622203,10618346,104105481
1785563073,493853051380264,263443605538508,10622203,10618346,104105481
1785563075,493877258343612,263445950183084,10622203,10618346,104105481
1785563077,493899639132220,263447377181236,10622203,10618346,104105481
1785563079,493921975073232,263448767811460,10622203,10618346,104105481
1785563081,493944278651628,263450166888968,10622203,10618346,104105481
1785563083,493968395935304,263451560755488,10622203,10618346,104105481
1785563085,493990736439360,263452215600844,10622203,10618346,104105481
1785563087,494013056485680,263452307272728,10622203,10618346,104105481
1785563089,494034732932896,263452396337884,10622203,10618346,104105481
1785563091,494055840820128,263452483142152,10622203,10618346,104105481
